;ID;Pays;INT02;Q1;Q2;Q3;Q4;Q5;Q6;INT04;V_ACCORD;V6;V7_1;V7_2;V8;V9;V10;V11;V12;V13;V14_1;V14_2;V14_3;V14_4;V14_4_PRE;V14_4_TRANS;V14_1R;V14_2R;V14_3R;V15_1;V15_2;V15_3;V20;V21_1;V21_2;V21_3;V21_4;V21_5;V21_6;V21_7;V21_8;V21_9;V21_10;V21_11;V22_1;V22_2;V22_3;V22_4;V22_5;V23C1;V23C2;V23C3;V23C4;V23C5;V23C6;V23C7;V23C8;V23C9;V23C10;V23C11;V23C12;V23C12O;V23C12O_TRANS;V23C13;V23C13O;V23C13O_TRANS;V23C14;V23C14O;V23C14O_TRANS;V23C15;V23C16;V23C17;V24;V25;V26;V26O;V26O8_TRANS;V27;V28;V29;V30;V31;V31_1;V32;V32_PRE;V33;V34;V35;V35_1;TEST_REVENU;V36;V37;V38;V39;V40;V40_1;V40_2;V41;TEST_FIXE;V42;TEST_MOBILE;V42_1;REMARQUE;REMARQUEO
3575;PL_058;PL;6;1;NA;NA;1;NA;NA; ;1;2000000;50;20;3;3;3;1;2;1;1;1;2;2; ;;2;1;2;2;2;1;1;1;2;1;1;5;1;1;1;1;2;5;5;5;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;1; ; ;4;4;6;2;1955;NA;142; ;4;5;99999999;12;NA;1;4;3;0;NA;08-300;1;0;NA;4;NA;1;1;NA
3576;PL_059;PL;6;1;NA;NA;1;NA;NA; ;1;300000;50;80;1;1;2;2;3;3;1;1;2;2; ;;2;2;2;1;1;3;3;2;1;2;2;5;1;2;5;1;2;2;3;3;1;5;5;0;0;0;0;0;1;1;0;0;0;0;1;Tragedia rodzinna.;Family tragedy.;0; ; ;0; ; ;0;0;0;1;1;3; ; ;4;4;1;2;1955;NA;142; ;4;1;99999999;12;NA;5;2;0;NA;44300; ;1;1;NA;2;NA;1;1;NA
3577;PL_060;PL;6;1;NA;NA;1;NA;NA; ;1;20000;5;70;1;1;3;2;2;1;2;2;2;2; ;;1;1;2;2;2;2;6;1;1;3;3;5;1;5;3;2;3;1;2;2;2;1;5;0;0;0;0;0;1;0;0;0;0;1;1;Brak ch?ci do jakiejkolwiek pracy;Lack of willingness to do any work;0; ; ;0; ; ;0;0;0;5;5;10; ; ;4;4;3;2;9999;40;142; ;4;2;99999999;4;NA;3;1;1;0;99999;SZCZECIN;2;1;NA;1;NA;1;3;Du?a niech?? do wspó?pracy i do tematu osób bezdomnych.
3578;PL_061;PL;6;1;NA;NA;1;NA;NA; ;1;50000;10;80;4;4;3;3;2;1;2;1;2;2; ;;1;2;2;2;2;2;6;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;5;1;0;0;0;0;1;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;3;4;10; ; ;4;4;6;2;NA;55;142; ;4;3;99999999;12;NA;3;99;99;99;NA;WOJEWODZTWO WIELKOPOLSKIE;2;99;NA;99;NA;3;1;NA
3579;PL_062;PL;6;1;NA;NA;1;NA;NA; ;1;50000;25;75;1;1;1;4;2;2;1;2;2;2; ;;2;2;2;3;2;2;1;1;1;5;5;5;1;3;2;5;5;1;1;3;2;2;5;0;0;0;1;1;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;3;1;9999;28;142; ;1;1;99999999;12;NA;5;1;0;NA;99999;KOSZALIN;1;0;NA;1;NA;1;1;NA
3580;PL_063;PL;6;1;NA;NA;1;NA;NA; ;1;100000;998;998;4;4;1;4;3;2;2;2;2;2; ;;2;2;2;2;2;4;1;5;5;5;5;1;1;1;2;2;1;5;1;1;3;1;5;0;0;0;0;0;1;1;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;10; ; ;2;4;1;1;NA;73;142; ;11;5;99999999;12;NA;1;2;99;99;NA;GDANSK;1;1;NA;2;NA;1;1;NA
3581;PL_064;PL;6;1;NA;NA;1;1;NA;RV;1;500000;4;67;1;1;4;NA;1;3;2;1;2;2; ;;2;1;2;2;1;2;5;2;1;2;3;2;1;2;2;1;2;3;3;3;3;3;3;0;0;0;0;0;1;0;0;0;0;0;1;Incapacité à s'en sortir par soi-même;Inability to cope by oneself;1;"Volonté de couper les ponts avec son entourage (ce qui peut s'assimiler à ""par choix volontaire"")";"Willingness to cut off bridges with those around him (which can be likened to ""by voluntary choice"")";0; ; ;0;0;0;3;4;1; ; ;4;4;5;2;1959;NA;142; ;4;7;99999999;12;NA;1;2;99;99;99999;WOJEWóDZTWO MAZURSKIE;1;1;NA;2;NA;1;1;NA
3582;PL_065;PL;6;2;1;1;1;NA;NA; ;1;10000;50;50;4;4;4;NA;2;1;2;2;2;2; ;;1;1;2;2;2;2;6;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;1;0;1;1;12; ; ;4;4;6;2;1990;NA;142; ;5;7;99999999;1;NA;1;4;2;2;NA;LA CAMPAGNE;3;99;NA;98;NA;1;2;NA
3583;PL_066;PL;6;1;NA;NA;1;NA;NA; ;1;10000;50;50;1;1;3;2;1;1;2;2;2;2; ;;2;2;2;3;3;3;1;3;3;3;2;2;2;3;3;3;2;2;2;2;3;2;3;1;0;0;0;0;1;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;4;4;6;2;1995;NA;142; ;5;3;99999998;1;NA;5;1;0;NA;NA;WROCLAW;1;0;NA;1;NA;1;1;NA
3584;PL_067;PL;6;1;NA;NA;1;NA;NA; ;1;20000;10;30;2;3;2;3;1;4;1;2;2;2; ;;2;2;2;2;1;1;2;1;1;1;2;2;2;1;2;2;1;1;1;2;1;2;5;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;5; ; ;4;4;5;1;1992;NA;142; ;4;1;99999998;2;NA;5;1;0;NA;66600; ;3;0;NA;1;NA;1;1;NA
3585;PL_068;PL;6;1;NA;NA;1;NA;NA; ;1;20000;30;50;1;1;4;NA;2;3;2;1;2;2; ;;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;5;5;5;1;0;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;8; ; ;4;4;6;2;1974;NA;142; ;5;1;99999998;3;NA;1;5;3;3;55200; ;3;0;NA;3;NA;1;1;NA
3586;PL_069;PL;6;1;NA;NA;1;NA;NA; ;1;10000;50;50;2;2;4;NA;1;4;2;1;2;2; ;;1;2;2;2;2;2;6;2;2;2;2;2;1;2;3;3;5;1;2;2;2;2;5;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;5;5;9; ; ;4;4;6;2;1956;NA;142; ;1;1;99999998;3;NA;3;1;2;0;54136; ;1;0;NA;1;NA;1;1;NA
3587;PL_070;PL;6;1;NA;NA;1;NA;NA; ;1;300000;10;90;1;1;4;NA;2;4;2;2;2;2; ;;2;2;2;3;2;3;6;2;2;2;5;1;1;5;5;2;2;1;2;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;Brak ch?ci do pracy;Lack of willingness to work;0; ; ;0; ; ;0;0;0;1;1;3; ; ;4;4;3;2;1950;NA;142; ;4;5;99999999;12;NA;2;2;1;0;84250; ;1;1;NA;2;NA;1;1;NA
3588;PL_071;PL;6;1;NA;NA;1;NA;NA; ;1;200000;80;90;3;2;4;NA;1;2;1;1;2;2; ;;1;1;2;2;2;1;1;3;3;2;2;3;2;2;3;2;2;1;3;3;3;3;3;0;0;0;0;0;1;0;0;0;0;1;1; insiste sur le fait que l'alcool est la raison entraînant tous les types de sans-abrisme.;insists that alcohol is the reason for all types of homelessness.;0; ; ;0; ; ;0;0;0;4;4;3; ; ;1;4;2;1;1963;NA;142; ;1;1;99999999;12;NA;1;2;2;0;99999;PLONSK;3;1;NA;2;NA;1;1;NA
3589;PL_072;PL;6;1;NA;NA;1;NA;NA; ;1;50000;50;60;1;1;3;2;1;3;2;2;2;2; ;;1;2;2;2;2;2;6;5;5;5;1;1;1;1;5;5;5;1;2;2;5;5;5;1;0;0;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;1;0;1;1;7; ; ;4;4;6;1;1980;NA;142; ;4;2;99999998;1;NA;5;1;0;NA;62800; ;1;0;NA;1;NA;1;1;NA
3590;PL_073;PL;6;1;NA;NA;1;NA;NA; ;1;100000;20;80;2;2;2;3;1;2;1;1;2;2; ;;1;1;2;2;2;2;2;2;2;2;2;2;2;5;2;2;2;1;1;1;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;5; ; ;2;4;1;1;1986;NA;142; ;4;1;12000;NA;NA;1;3;1;1;48300; ;1;0;NA;2;NA;1;1;NA
3591;PL_074;PL;6;1;NA;NA;1;NA;NA; ;1;200000;30;50;2;1;2;3;3;2;2;2;2;2; ;;2;2;2;2;2;2;6;1;1;1;1;1;2;1;2;2;2;1;5;5;1;1;5;0;1;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;6; ; ;4;4;6;1;1955;NA;142; ;1;5;99999998;2;NA;1;3;99;99;40883; ;1;98;NA;98;NA;1;1;NA
3592;PL_075;PL;6;1;NA;NA;1;NA;NA; ;1;10000;5;60;1;1;2;3;3;2;1;1;2;2; ;;1;1;2;1;1;3;2;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;0;1;0;1;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ; ;4;4;6;2;1952;NA;142; ;4;5;99999999;12;NA;2;1;2;0;75338; ;1;1;NA;98;NA;1;1;NA
3593;PL_076;PL;6;1;NA;NA;1;NA;NA; ;1;50000;5;30;1;1;2;2;1;2;1;1;2;2; ;;1;2;2;2;1;2;2;2;1;2;3;2;2;2;3;1;2;1;3;3;3;3;5;1;0;0;0;0;0;0;0;1;0;0;1;Le manque de travail en Pologne.;The lack of work in Poland.;0; ; ;0; ; ;0;0;0;1;1;5; ;;4;4;2;2;1980;NA;142; ;1;1;99999998;3;NA;1;99;99;99;5050; ;1;1;NA;2;NA;1;1;NA
3594;PL_077;PL;6;1;NA;NA;1;NA;NA; ;1;20000;10;30;2;4;2;2;2;3;2;2;2;2; ;;1;2;2;4;4;2;5;1;2;1;2;1;1;1;1;1;1;1;2;5;2;2;1;1;1;0;0;0;0;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;3;4;1; ;;2;4;6;1;1962;NA;142; ;2;1;99999999;3;NA;1;4;2;2;99999;BIALYSTOK;1;99;NA;3;NA;1;1;NA
3595;PL_078;PL;6;1;NA;NA;1;NA;NA; ;1;250000;30;60;2;1;2;3;1;2;2;2;2;2; ;;2;1;2;2;1;2;3;1;1;1;2;1;1;2;1;2;2;2;2;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;7; ;;4;4;6;1;NA;52;142; ;1;1;99999998;3;NA;1;4;2;2;NA;80003;1;1;NA;4;NA;1;1;NA
3596;PL_079;PL;6;1;NA;NA;1;NA;NA; ;1;50000;30;70;1;1;1;4;3;2;2;2;2;2; ;;2;2;2;2;2;2;1;2;2;5;2;1;1;2;2;2;5;5;1;3;1;1;5;0;0;0;0;0;1;0;0;0;0;0;1;Bezmy?lno??;Mindless;1;"""Brak charakteru""";Lack of character;0; ; ;0;0;0;4;4;1; ;;4;4;2;1;1960;NA;142; ;1;1;99999999;12;NA;4;2;0;NA;63300; ;1;0;NA;1;NA;1;1;NA
3597;PL_080;PL;6;1;NA;NA;1;NA;NA; ;1;50000;45;55;3;3;1;3;1;1;1;1;2;2; ;;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;3;1;2;3;3;5;1;0;1;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;11;Dzieci;Children;4;4;6;2;NA;40;142; ;4;2;99999999;3;NA;1;99;99;99;99999;GMINA LUBIEWO;1;1;NA;2;NA;1;1;NA
3598;PL_081;PL;6;1;NA;NA;1;NA;NA; ;1;10000;20;50;4;4;4;NA;2;4;2;2;2;2; ;;2;1;2;2;2;1;4;5;5;5;5;5;1;1;5;5;1;1;1;1;1;1;5;0;0;1;0;0;0;0;1;0;0;0;1;conflit avec la famille;conflict with the family;0; ; ;0; ; ;0;0;0;3;4;1; ; ;4;4;1;2;NA;73;142; ;5;5;99999998;2;NA;1;6;2;2;NA;POWIAT SWIEBODZIN;3;1;NA;99;NA;3;1;NA
3599;PL_082;PL;6;1;NA;NA;1;NA;NA; ;1;10000;50;60;2;1;4;NA;1;1;1;2;2;2; ;;1;2;2;2;2;2;1;2;1;2;2;4;3;1;1;1;1;4;1;2;1;2;5;1;0;1;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;1;2;1967;NA;142; ;1;1;99999998;3;NA;1;3;1;1;21060; ;3;1;NA;2;NA;1;1;NA
3600;PL_083;PL;6;1;NA;NA;1;NA;NA; ;1;40000;30;70;1;2;3;2;1;2;1;1;2;2; ;;2;1;2;2;1;1;3;1;1;1;1;1;3;4;4;4;4;4;1;1;3;4;5;1;0;0;0;0;0;1;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;1;4;6;2;1981;NA;142; ;3;1;99999998;2;NA;1;3;1;1;NA;MAZOWIECKIE;2;1;NA;2;NA;1;1;NA
3601;PL_084;PL;6;1;NA;NA;1;NA;NA; ;1;20000;10;50;1;1;2;3;1;2;2;2;2;2; ;;2;2;2;2;2;2;2;1;1;1;2;1;2;2;5;5;1;1;1;1;1;1;2;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;6;2;1971;NA;142; ;4;1;99999999;12;NA;3;1;0;NA;35960; ;2;99;NA;1;NA;1;1;NA
3602;PL_085;PL;6;1;NA;NA;1;NA;NA; ;1;100000;20;100;2;2;2;3;2;3;2;1;2;2; ;;1;1;1;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;1;1;2;2;2;0;0;0;0;0;1;1;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;10; ; ;4;4;6;1;1953;NA;142; ;5;7;99999998;2;NA;2;1;2;0;83110; ;1;0;NA;1;NA;1;1;NA
3603;PL_086;PL;6;1;NA;NA;1;NA;NA; ;1;100000;80;80;1;2;2;3;1;2;1;2;2;2; ;;2;2;2;2;2;2;1;2;2;2;2;3;3;3;4;1;1;4;1;3;3;4;3;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;3; ; ;2;4;6;1;NA;34;142; ;3;1;99999998;2;NA;1;3;1;1;NA;WIELKOPOLSKIE;2;1;NA;3;NA;1;1;NA
3604;PL_087;PL;6;1;NA;NA;1;NA;NA; ;1;9999998;998;50;2;2;2;3;1;2;2;2;2;2; ;;1;2;2;2;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;1;2;1;1;0;0;0;0;1;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;6;2;1996;NA;142; ;3;4;99999998;4;NA;5;3;0;NA;NA;40434;1;0;NA;3;NA;1;1;NA
3605;PL_088;PL;6;1;NA;NA;1;NA;NA; ;1;25000;25;50;1;1;1;4;2;2;1;1;2;2; ;;2;1;2;3;3;1;1;2;2;2;2;1;3;2;2;2;5;1;1;2;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;2; ; ;4;4;2;1;9999;60;142; ;1;5;99999999;12;NA;1;2;3;0;72300; ;1;1;NA;2;NA;1;1;NA
3606;PL_089;PL;6;1;NA;NA;1;NA;NA; ;1;50000;50;50;1;1;1;4;1;1;1;2;2;2; ;;1;2;2;2;2;2;5;2;3;3;3;3;2;2;3;2;3;3;3;3;2;3;5;0;0;0;0;0;0;1;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;2; ; ;1;4;6;2;1969;NA;142; ;5;1;19000;NA;NA;1;2;1;0;NA;DOLNO?L?SKIE;1;1;NA;2;NA;1;1;NA
3607;PL_090;PL;6;1;NA;NA;1;NA;NA; ;1;10000;50;90;1;1;4;NA;3;2;2;1;2;2; ;;1;2;2;2;2;2;2;5;5;1;1;2;3;4;3;2;1;1;1;3;3;3;5;1;0;0;0;0;1;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;5;1;1965;NA;142; ;4;1;99999999;12;NA;1;2;3;0;90002; ;1;1;NA;2;NA;1;1;NA
3608;PL_091;PL;6;1;NA;NA;1;NA;NA; ;1;10000;50;50;2;3;5;5;2;4;1;1;2;2; ;;1;2;2;2;1;2;6;1;5;2;1;5;2;1;1;1;2;1;3;3;5;5;5;0;0;0;0;0;1;0;1;0;0;0;1;pas de famille;no family;0; ; ;0; ; ;0;0;0;2;2;11;malades chroniques;chronically ill;4;4;6;1;1968;NA;142; ;4;7;99999999;12;NA;3;1;1;0;NA;43300;1;0;NA;2;NA;1;1;NA
3609;PL_092;PL;6;1;NA;NA;1;NA;NA; ;1;50000;10;20;1;1;4;NA;2;4;2;1;2;2; ;;1;1;2;1;2;2;6;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ; ;4;4;2;2;1958;NA;142; ;4;7;10000;NA;NA;1;5;3;3;63400; ;1;0;NA;5;NA;1;1;NA
3610;PL_093;PL;6;1;NA;NA;1;NA;NA; ;1;20000;10;40;1;1;3;3;1;2;2;2;2;2; ;;2;2;2;1;1;2;6;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;5;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;7; ; ;4;4;6;2;1983;NA;142; ;5;7;8000;NA;NA;1;5;3;3;5860; ;1;0;NA;2;NA;1;1;NA
3611;PL_094;PL;6;1;NA;NA;1;NA;NA; ;1;200000;10;70;1;1;3;2;1;3;1;1;2;2; ;;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;1;1;0;0;0;0;1;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;5;5;3; ; ;4;4;6;1;1987;NA;142; ;4;1;99999998;4;NA;5;1;0;NA;89100; ;1;0;NA;1;NA;1;1;NA
3612;PL_095;PL;6;1;NA;NA;1;NA;NA; ;1;20000;50;60;2;1;2;3;1;2;1;1;1;2; ;;1;2;2;1;1;1;2;1;1;1;2;2;1;2;2;2;1;1;2;2;2;2;5;1;1;0;0;0;0;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;2;2;1980;NA;142; ;5;7;99999998;3;NA;1;7;5;5;80310; ;1;1;NA;4;NA;1;1;NA
3613;PL_096;PL;6;1;NA;NA;1;NA;NA; ;1;20000;5;80;3;3;2;3;2;2;1;1;2;2; ;;2;2;2;1;1;2;1;1;3;1;1;1;1;2;2;3;2;3;1;3;3;3;3;1;0;1;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;5; ; ;4;4;5;2;NA;35;142; ;4;7;99999999;3;NA;1;4;2;2;99999;GMINA BIELINY;1;99;NA;99;NA;1;1;NA
3614;PL_097;PL;6;1;NA;NA;1;1;NA;RV;1;50000;10;30;1;1;2;2;3;2;2;1;2;2; ;;2;2;2;3;1;2;2;1;2;1;2;1;2;2;1;1;2;1;1;2;2;2;5;1;0;0;0;0;1;0;0;0;0;0;1;Niezaradnosc;helplessness;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;1;2;1974;NA;142; ;1;1;99999999;3;NA;1;99;99;99;83224; ;1;99;NA;99;NA;1;1;NA
3615;PL_098;PL;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;1;1;2;1;2;1;2;2;2;2; ;;2;1;2;2;1;2;1;3;2;5;5;5;5;1;2;3;1;1;5;5;5;2;2;1;0;0;0;0;0;0;1;0;0;0;1;wykluczenie spo?eczne;social exclusion;0; ; ;0; ; ;0;0;0;5;5;11;wszyscy;everybody;4;4;6;2;1972;NA;142; ;1;1;99999998;4;NA;1;4;2;2;NA;98-200;1;0;NA;4;NA;1;1;NA
3616;PL_099;PL;6;1;NA;NA;1;NA;NA; ;1;50000;30;60;1;1;1;2;3;2;2;2;2;2; ;;2;1;2;2;1;3;3;1;1;2;2;1;2;1;2;2;1;2;1;2;2;1;3;1;0;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;1; ; ;4;4;1;1;9999;35;142; ;2;1;99999998;6;NA;4;99;99;99;NA;LUBLIN;1;98;NA;99;NA;1;1;NA
3617;PL_100;PL;6;1;NA;NA;1;NA;NA; ;1;300000;10;50;1;1;4;NA;2;2;2;1;2;2; ;;1;1;2;2;2;2;6;2;1;5;3;1;1;1;3;2;1;1;2;2;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;3; ; ;4;4;1;1;1986;NA;142; ;1;1;99999999;12;NA;1;4;2;2;99999;POZNA?;1;0;NA;2;NA;1;1;NA
3618;PL_101;PL;6;1;NA;NA;1;NA;NA; ;1;300000;20;70;2;2;3;2;3;3;1;1;2;2; ;;1;1;2;1;3;3;5;1;1;5;1;1;2;2;5;2;2;1;2;2;2;2;2;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;3; ; ;4;4;2;2;1985;NA;142; ;7;7;99999998;3;NA;1;3;1;1;64600; ;3;0;NA;2;NA;1;1;NA
3619;PL_102;PL;6;1;NA;NA;1;NA;NA; ;1;5000;50;50;1;1;3;3;1;3;1;1;2;2; ;;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;1;1;1;2;2;0;1;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;6;2;1980;NA;142; ;5;7;99999999;3;NA;3;5;4;4;61400; ;2;0;NA;1;NA;1;1;NA
3620;PL_103;PL;6;1;NA;NA;1;NA;NA; ;1;10000;20;80;2;2;2;2;3;4;1;2;2;2; ;;2;1;2;3;1;3;2;1;1;1;3;2;1;5;5;2;2;2;2;3;1;1;5;0;1;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;1; ; ;4;4;2;1;9999;30;142; ;1;1;99999999;12;NA;1;2;0;NA;99999;KRAKóW;1;0;NA;2;NA;1;1;NA
3621;PL_104;PL;6;1;NA;NA;1;NA;NA; ;1;300000;2;80;1;1;2;2;3;3;1;2;2;2; ;;1;2;2;1;1;1;6;1;1;2;2;5;1;5;2;2;2;5;1;3;1;1;5;0;1;0;1;0;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;5;2;9999;48;142; ;5;1;99999999;12;NA;3;5;99;99;99999;?YWIEC;3;1;NA;2;NA;1;1;NA
3622;PL_105;PL;6;1;NA;NA;1;NA;NA; ;1;300000;5;70;1;1;2;2;2;2;2;1;2;2; ;;2;2;2;3;3;3;5;1;1;3;5;5;1;5;2;2;5;5;2;2;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;2;2;1979;NA;142; ;2;1;99999998;11;NA;5;2;0;NA;99999;WROC?AW;1;0;NA;2;NA;1;1;NA
3623;PL_106;PL;6;1;NA;NA;1;NA;NA; ;1;10000;30;60;2;2;2;3;3;2;3;3;2;1; ;;2;1;2;1;2;1;3;1;1;3;3;5;2;3;5;6;2;1;1;2;2;2;1;0;1;0;1;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;3; ; ;4;4;2;2;1983;NA;142; ;11;9;99999999;3;NA;5;99;99;99;NA;L;3;1;NA;2;NA;1;1;NA
3624;PL_107;PL;6;1;NA;NA;1;NA;NA; ;1;9999998;60;60;3;1;1;4;2;4;2;1;2;2; ;;2;2;2;2;3;2;6;2;5;1;2;2;1;1;2;2;2;2;1;1;2;2;1;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;3;12; ; ;4;4;6;2;9999;50;142; ;4;1;99999999;12;NA;1;2;2;0;NA;GRANDE VILLE;1;0;NA;2;NA;1;2;NA
3625;PL_108;PL;6;1;NA;NA;1;NA;NA; ;1;20000;9;10;3;2;3;1;1;3;1;1;2;2; ;;2;2;2;3;1;1;2;1;1;3;5;5;1;1;1;1;1;1;3;3;3;3;1;0;0;0;1;1;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;4;4;6;2;NA;40;142; ;1;1;99999999;3;NA;1;3;1;1;58400; ;1;99;NA;2;NA;1;1;NA
3626;PL_109;PL;6;1;NA;NA;1;NA;NA; ;1;400000;15;85;2;2;5;1;1;3;2;1;3;2; ;;1;2;2;2;2;2;1;2;3;2;5;2;1;1;1;1;3;4;1;3;4;4;2;1;0;0;1;0;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;7; ; ;2;3;NA;2;1989;NA;142; ;3;2;99999998;1;NA;5;3;0;NA;NA;32015;1;0;NA;3;NA;1;1;NA
3627;PL_110;PL;6;1;NA;NA;1;NA;NA; ;1;10000;20;50;1;1;4;NA;1;4;2;1;1;2; ;;2;1;2;2;1;2;5;1;1;1;2;1;2;1;1;2;1;1;1;2;2;2;2;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1960;NA;142; ;4;6;7500;NA;NA;1;2;0;NA;66100; ;1;0;NA;2;NA;1;1;NA
3628;PL_111;PL;6;1;NA;NA;1;NA;NA; ;1;10000;5;30;1;1;4;NA;1;4;2;2;2;2; ;;2;1;2;2;2;2;3;2;2;2;2;2;1;2;1;2;2;1;3;3;5;5;5;1;0;0;0;0;1;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1980;NA;142; ;5;1;99999998;1;NA;3;4;3;3;99999;WROCLAW;2;0;NA;2;NA;1;1;NA
3629;PL_112;PL;6;1;NA;NA;1;NA;NA; ;1;100000;50;90;3;3;4;NA;2;1;1;1;2;2; ;;2;2;2;2;2;2;2;3;2;3;3;2;2;3;3;3;2;2;1;3;3;3;5;0;0;0;0;0;1;0;0;0;0;1;1;La volonté de couper les ponts avec sa famille, même si c'est souvent dû à l'alcool.;The desire to cut the bridges with his family, even though it is often due to alcohol.;0; ; ;0; ; ;0;0;0;1;4;1; ; ;2;3;NA;1;9999;42;142; ;4;1;99999999;3;NA;4;2;99;99;99999;BARTOSZYCE;3;99;NA;99;NA;1;2;aucune information sur lui-même.
3630;PL_113;PL;6;1;NA;NA;1;NA;NA; ;1;50000;30;25;2;2;4;NA;1;5;1;1;1;2; ;;1;1;2;2;1;1;6;1;5;3;3;5;5;5;5;3;3;1;3;3;3;3;5;0;1;0;0;0;0;0;1;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;1;12; ; ;3;3;NA;2;9999;77;142; ;4;5;99999999;1;NA;2;1;99;0;99999;WOJEWODZTWO OPOLSKIE;1;0;NA;1;NA;1;1;NA
